Date,User,Tweet
2016-11-19 19:03:19+00:00,MachaRavi,Huge BLACK Money conversion is going on plz STOP STOP #demonetization @PMOIndia @ANI_news @TimesNow @aajtak @abpnewstv @MVenkaiahNaidu
2016-11-19 19:02:39+00:00,MachaRavi,Huge BLACK Money conversion is going on plz STOP STOP #demonetization @PMOIndia @ANI_news @TimesNow @aajtak @ndtv @abpnewstv @sureshpprabhu
2016-11-19 19:00:59+00:00,meprateeksharma,"Time is 12.30 am,long queue in atm,bt every 1 supporting dis decision &amp; praising #govt.Dont knw y media is showing -ve news. #demonetization"
2016-11-19 18:58:19+00:00,MachaRavi,Lot of Black money is moving pls STOP #demonetization @BlrCityPolice @CMofKarnataka @tv9kannada @suvarnanewstv @publictvnews @TimesNow @ndtv
2016-11-19 18:58:06+00:00,outburstindia,#demonetization was sudden not a well planned executive decision. Had it been it could have taken after sufficient printing of 2000 notes.
2016-11-19 18:57:05+00:00,RakeshDKammar,for poor its mandatory to stand in line for money but for rich money ll come automatically in their hand.  #demonetization
2016-11-19 18:55:52+00:00,anuragkumarlko,I was advised by well meaning frnds nt to tweet negative things abt RW and #demonetization thank you frnds but I am a journo cant keep quiet
2016-11-19 18:55:51+00:00,TrumpRocksT20,#demonetization A bold decision only a lion heart PM can take.  #LionHeartBoldPM       #HeartlessColdPM
2016-11-19 18:55:21+00:00,curioabhi,"#justRealised  #howlame  #Iam. Nothing to do with #Modi,#demonetization , or #donaldtrump and #migrants ."
2016-11-19 18:53:45+00:00,kabcy_M,I support #demonetization .......pls bear the pain...a good move taken by the govt.
2016-11-19 18:53:35+00:00,anuragkumarlko,One premium bank has issued hand sanitizers and masks to its cash handling staff because notes have tonnes of dust in them #demonetization
2016-11-19 18:53:05+00:00,RamaNaga_,"If big corporate owners &amp; business men praise a decisn by d govt, nt the poor &amp; mdl class then ths is dangerous 4 d economy
#demonetization"
2016-11-19 18:52:44+00:00,anuragkumarlko,If only media houses did not have dossiers of their own we could have had better coverage anyway decent coverage still #demonetization
2016-11-19 18:52:24+00:00,swetagupta4,Dear ministers of India ur concern for us is the reason for India's situation today.#demonetization talk about urself leave us. Support #PMO
2016-11-19 18:52:01+00:00,TrumpRocksT20,#demonetization A bold decision only a lion heart PM can take.  #LionHeartBoldPM
2016-11-19 18:51:52+00:00,anuragkumarlko,"Don't rub it in guys, we are already having a tough time here #demonetization"
2016-11-19 18:51:08+00:00,Sajal_Singh,Forget leveraging #demonetization #Incometaxdepartment should raid ones who bought those #Coldplaymumbai tickets #Coldplay
2016-11-19 18:51:04+00:00,vigmukesh,"I wonder if Amma's continuous hospitalization despite 'She's improving' for a mnth, has anything to do with #Demonetization
#HeartlessCOLDPM"
2016-11-19 18:50:56+00:00,utkarshontwit,"#HeartlessCOLDPM 
No petrol pumps are swiping card for cash, this too fails 
#demonetization is making conditions bad to worst.....!!"
2016-11-19 18:50:46+00:00,Forgoten_Indian,"#HeartlessCOLDPM In order to deal with fake degree, everyone needs to reappear for their 10th,12th board exams. #demonetization"
2016-11-19 18:50:26+00:00,lifesux_rin,.@narendramodi So glad 2 b home &amp; out of the hellhole tt is #india post #demonetization. Thanks a lot for making our trip a nightmare #Modi
2016-11-19 18:50:12+00:00,outburstindia,Government should have kept secret of levying a 200% tax/penalty as it kept secret announcement of #demonetization. But it wasn't the aim.
2016-11-19 18:49:41+00:00,Dinuraghubansi,Very sad and fell hurted by the coment of hounrable suprime court observation about #demonetization i mean how can raiot word from court
2016-11-19 18:49:16+00:00,imparixit,"Is there any black money in Swiss bank now or we have all of it within India in cash
@narendramodi, @arunjaitley must answer
#demonetization"
2016-11-19 18:48:59+00:00,JMohapatra6,"#demonetization:Has dampened the enthusiasm of business visitors at 36th India International Trade Fair, Pragati Maidan, vacant,no traffic."
2016-11-19 18:48:04+00:00,Rezwanul_IITH,"Congratulations to modi bhakt, they are declared as best bhakt in the world by UNESCO #demonetization"
2016-11-19 18:47:03+00:00,bhav_21,When was the last time you saw Naveen Patnaik or Chandrababu Naidu being interviewed on  @ndtv on #DeMonetization? @arunjaitley @Ra_THORe
2016-11-19 18:46:19+00:00,dixitbhandari,"A note of 10 and 2000

Confused 🤔if i am rich or poor #demonetization"
2016-11-19 18:46:05+00:00,Er_JatinMehta,#CashCleanUp #blackMoneycleanup #demonetization has many collateral damages and benefits. Hope it's not a gamble but a well calculated risk
2016-11-19 18:43:43+00:00,manishtro,"Term ""EXCHANGE OLD CURRENCY"" is misguiding the masses.. Right term should be ""DEPOSIT OLD CURRENCIES"".. #demonetization"
2016-11-19 18:43:08+00:00,sumitasarkarTOI,#Demonetization Builders quiet.Wonder how they are convertng black into white @NashikNews @WeAreNashik @justnashik @PMOIndia @CMOMaharashtra
2016-11-19 18:42:56+00:00,VishalLke,After #demonetization PLEASE #Solve the #Problem of #PACL @narendramodi only @PMOIndia can #SortItOut its #Humblerequest of #Country
2016-11-19 18:41:56+00:00,foodie_babai,"₹400000cr have been deposited in the banks,This money would be for poor people’s affairs-Sambit Patra, BJP #BlackmoneyDebate #demonetization"
2016-11-19 18:41:32+00:00,GarabhSatya,"While public hs been peaceful in lines for 2 weeks in #demonetization fight,I m not sure if @ArvindKejriwal &amp; @MamataOfficial will let it b."
2016-11-19 18:40:29+00:00,outburstindia,"86% currency in India was in form of 500 &amp; 1000 notes.
Did RBI print 2000 notes in such numbers equal to that amount?
Why #Demonetization?"
2016-11-19 18:38:16+00:00,uttam_g,#panvel #ATM s still not working #demonetization #India
2016-11-19 18:37:45+00:00,NavdeepDirect,#demonetization - Completely mismanaged &amp; underprepared decision. These waiting man-hours would have contributed to economy. Loss guaranteed
2016-11-19 18:36:41+00:00,azhagi_,I expect the TN govt (or ADMK) to come out against #demonetization in the next few days
2016-11-19 18:36:18+00:00,sid_haldankar,Pond was poisoned eco system was dying slow death that's why it was important to purify the water #demonetization
2016-11-19 18:36:07+00:00,JapanBhatt,"It's not black money anymore, it's all grey ! 
#Demonetization"
2016-11-19 18:35:50+00:00,advsarang,"After 10days of #demonetization,didn't see any politician,corporate giant in a que to exchange currency.What really government has achieved?"
2016-11-19 18:35:38+00:00,TheTweet0fIndia,"90% reduction in stone pelting incidences after #demonetization

 #PMSavedKashmir"
2016-11-19 18:35:29+00:00,desimojito,Doctor who sucked patients money died of heart attack .... #demonetization karma
2016-11-19 18:33:55+00:00,TheTweet0fIndia,"This is just the beginning, master stroke is yet to come 

 #PMSavedKashmir #demonetization #BlackMoney #IAmWithModi #ModiFightsCorruption"
2016-11-19 18:33:51+00:00,beluga73,2019 may be far off but the UP election should be a good indicator of what the people thought of this fiasco #demonetization
2016-11-19 18:33:48+00:00,mohd_aaqib,Not only common people...Bank employees also facing difficulties...very poor management...#demonetization  #HeartlessCOLDPM
2016-11-19 18:32:20+00:00,TheTweet0fIndia,"#PMSavedKashmir without firing any bullet. Can't we tolerate little inconvenience for few day

#demonetization #BlackMoney #IAmWithModi"
2016-11-19 18:30:47+00:00,rk300777,What was the RBI Governor thinking.... #demonetization first and then print notes later... Seems like just a Yes Man unlike Raghuram Rajan
2016-11-19 18:30:29+00:00,outburstindia,"Once Modi said small traders &amp; Businessmen give more jobs than Big Industrialists!
Now these small are being destroyed by #demonetization ."
2016-11-19 18:29:57+00:00,KhaleelAQureshi,"People are suffering/dying to get their own money but PM instead of fixing his mistake, going for rock concerts. SHAME!
#Demonetization"
2016-11-19 18:25:52+00:00,outburstindia,Who is going to benefit by #Demonetization when the whole business of small traders/ vendors/ Dhabas/ Kirana Mkts/ Kirana Bazars destroyed?
2016-11-19 18:25:46+00:00,sumitasarkarTOI,Now Raj Thackeray @mnsadhikrut criticises @narendramodi #demonetization It wud b better if he did some party strengthening work @NashikNews
2016-11-19 18:25:29+00:00,avinash_gavali,"Bigger thn Bengal?- bay of Bengal.
Bigger thn bay of bengal? - mamta's ego
Bigger thn her ego? - fake currency, black money #demonetization"
2016-11-19 18:24:41+00:00,sub_sengupta,Why doesn't @arunjaitley  face @KapilSibal ? On SBIs NPA of 3 years not written off and other #demonetization #bluffs?  #justwondering
2016-11-19 18:23:32+00:00,lobopraveen,"Got a tip within an hour of landing: nano GPS chip in the currency doesn't work inside the fridge. 
#demonetization"
2016-11-19 18:23:05+00:00,BhoopalHere,"What's more happier??. Seeing a ""salary credited"" msg in mobile or seeing ""Please collect your cash"" msg in ATM??. #Demonetization"
2016-11-19 18:23:04+00:00,ankitmodi25,Finally went To ATM and GOT money within 2-3min.@ArvindKejriwal No afrataftri in desh srif aapke picwaade main hain wo #demonetization
2016-11-19 18:22:55+00:00,PrasantSwain,#2000note only created to continue the corruption more easier way. #demonetization
2016-11-19 18:22:19+00:00,Salilacharya,problem in #india we think #popular sentiment is the right sentiment #sadly its mostly uninformed in the #dark #cashchaos #demonetization
2016-11-19 18:22:13+00:00,fifthforce5,India which was surging ahead wd d tag of fastest growing #economy in d world now derailed.Good results of decision unknown #demonetization
2016-11-19 18:22:06+00:00,TheTweet0fIndia,"Nationalists, mega stars like #Rajinikanth, bureaucrats, artists, players like #Viratkohli all are praising #demonetization
 #PMSavedKashmir"
2016-11-19 18:21:57+00:00,DipamBarman,"After PM's #demonetization , Mother's words to their children..Beta kala dhan mat rakhna nahi to @narendramodi aa jayega."
2016-11-19 18:20:27+00:00,Santoshjm1,#demonetization @ArvindKejriwal @abpnewstv If standing in queue creating problems then Why should we stand in queue for voting?
2016-11-19 18:19:55+00:00,rajkishorepula,I think 💭 People Faced More Problem in #Aadhar Card  enrollment Than  #demonetization    Say Yes Or No .. #HeartlessCOLDPM @TimesNow
2016-11-19 18:19:33+00:00,vivek7332,Our PM busy always in developing our country and opposition parties are busy filling forms and helping ppl stand in queue 😂 #demonetization
2016-11-19 18:18:57+00:00,SkShinaj,If riots were to happen for standing in Qs then it would first take place at the courts. #SupremeCourt #demonetization #pendingcourtcases
2016-11-19 18:18:55+00:00,outburstindia,Whosoever is going to benefit by Cashless economy... is one of those who are instrumental in notifying #demonetization. Paytm is 1 of those?
2016-11-19 18:18:01+00:00,shipsk,"Not in agreement/disagreement - only an observation. We're in the fast food, fast fashion &amp;fast money Era. 
#demonetization"
2016-11-19 18:17:41+00:00,grtshakers,Murphys 46367th law: Length of line is directly proportional to your hatred towards establishment #demonetization #BlackMoney #changemaker
2016-11-19 18:17:24+00:00,1mSNBeura,"Spare of thought.....
How abt relaunching the IDS now?
Surely people wid huge cash pile wont let this chance go by..
#Demonetization"
2016-11-19 18:16:44+00:00,shipsk,We're used to instant everything. That's why #demonetization is a problem. I remember standing in line for sugar at a rationshop as a kid!!
2016-11-19 18:16:06+00:00,WhoPradeep,"CM of delhi of multi propose man, he is doing everything except governance. #demonetization"
2016-11-19 18:15:19+00:00,rajkishorepula,#demonetization is Really a big problem to common dan people had  Aadhar Card Enrolment problem? @narendramodi @arunjaitley #HeartlessCOLDPM
2016-11-19 18:14:32+00:00,VidyutMShah,RatanSharda55: Y r #BJP state govts bent upon increasing #demonetization pain? Sum haven't suspended #toll on state highways BJP4India Amit…
2016-11-19 18:14:21+00:00,RajivBabbar,"#BlackMoney May Or May Not Be #Retrieved But Many #Relations Have Certainly Been #Blackened - ,,,,,,, #Demonetization"
2016-11-19 18:13:58+00:00,sanatandharma_,"#demonetization won't be successful if as a Indian you don't stop corruption.

We are honest unless we got a chance for corruption. - change"
2016-11-19 18:13:27+00:00,badigermounesh,"Did any bank in India declared Bankruptcy, after #demonetization they don't get chance to do that. money flowing to bank"
2016-11-19 18:12:42+00:00,kumarsamit,Queues in Bangalore not more than 12-15 ppl per ATM. Not normal but not that bad either. #demonetization
2016-11-19 18:12:35+00:00,RatanSharda55,Y r #BJP state govts bent upon increasing #demonetization pain? Sum haven't suspended #toll on state highways @BJP4India @AmitShah @PMOIndia
2016-11-19 18:10:19+00:00,BobilonD,"#DeMonetization Death news from all over India - PM cracks a joke at @coldplay concert on De monetization 
#HeartlessCOLDPM"
2016-11-19 18:09:28+00:00,monkeypreneur,"#Demonetization is killing people everyday, even literally, and Prime Minister is joking about it at a music concert. #India chose well!"
2016-11-19 18:07:25+00:00,RSKnRAHUL,"80000 crore per day Indian Economy is hugely impacted by this #demonetization
Who is responsible for this ? #PocketMaarModi"
2016-11-19 18:06:23+00:00,prasenjeet_m,Sorry to say but i have not come across any minority leader coming in support of #demonetization ! Is it surprising ?
2016-11-19 18:05:46+00:00,jharakesh001,More people died in demonetisation than Uri attack .#demonetization
2016-11-19 18:05:43+00:00,sureshaputra,#demonetization effect - No Sarvana this week :(
2016-11-19 18:05:04+00:00,akpprofessional,I withdrew INR 2000 today. Just 10 minutes wajting at Kondapur Hyderabad. #demonetization
2016-11-19 18:04:55+00:00,IncSapphire,The self obsessed #HeartlessCOLDPM addressing a concert while the poor are struggling coz of the demonic #demonetization
2016-11-19 18:02:49+00:00,kumarsamit,Had lunch at a dhaba on Bangalore-Tumkur highway. Rs500 note accepted without batting an eyelid. #demonetization
2016-11-19 18:02:32+00:00,KnownSecrett,#Shame on those saying #HeartLessCOLDPM 4 promoting antinationalism &amp; propaganda against #demonetization &amp; good people of India #Shameonyou
2016-11-19 18:02:18+00:00,gauravindoriya,So acc to Grt @ArvindKejriwal  #demonetization is Big Scam How plz explain?? idiot jisne bhi isko IRS main padhaya usko lao samne pahle to
2016-11-19 18:02:11+00:00,Smileyy198,6000 cr of 63 Industrialists has been waived off by @TheOfficialSBI 1200 cr is for @TheVijayMallya #demonetization
2016-11-19 18:02:02+00:00,amartadi,"People are scared with the IT notice circulating in social media. 

#demonetization #DeMonetisationResponse"
2016-11-19 18:00:11+00:00,Chiruta12345,"Ppl in #india are suffering, die, unable to eat properly due to #demonetization. Cont (1/2)"
2016-11-19 18:00:02+00:00,chintu002,"With no other option after standing 1.5 hr, i've atlast withdrawn 2000/-, god should help me getting the change tomorrow..#demonetization"
2016-11-19 17:58:57+00:00,CITOGNOLOTIC,Ho gya #Coldplaymumbai ab back to #demonetization tweets
2016-11-19 17:58:06+00:00,Vineeethan,Back home after 13 days of continuous work. Now thinking about people guarding us in Siachin. #demonetization
2016-11-19 17:57:59+00:00,prasenjeet_m,#demonetization &gt; Savings +Investment+ CapitalMarket+ InterestRate- Capital+ Products- Plz educate mass !#PMSavedKashmir
2016-11-19 17:57:48+00:00,SunilKumarAus,"If @PMOIndia took economics classes at a reputed college, he will get a C-. #demonetization"
2016-11-19 17:56:43+00:00,jaggi_d_s,This move is nothing but pushing most of the India into few people like Ambanis who r gujjus  #demonetization
2016-11-19 17:55:13+00:00,jaggi_d_s,NAMO = never again Modi #demonetization
2016-11-19 17:54:41+00:00,BhaktTak,"I'm flooded with Bhakts messages appreciating for my Bold decisions on #demonetization , But few sickulers are calling me #HeartlessCOLDPM ."
2016-11-19 17:54:31+00:00,kunalgupta07,"I'm sure all of us remember that when the class teacher couldn't catch the mischievous fellows, the whole class was punished #Demonetization"
2016-11-19 17:54:08+00:00,amartadi,"Rs. 2000 fake currency notes gang busted in #Warangal.

#demonetization #DeMonetisationResponse #Telangana"
2016-11-19 17:52:50+00:00,shishircgupta,"#demonetization
Shocked to see Manta Didi questioning RBI Kolkata officials on demonetization implementation.
 She has no right. harassment!"
2016-11-19 17:52:35+00:00,Vidyut,"Cabinet ministers any portfolio, random bhakts, Bollywoodians.... anyone except RBI governor is commenting with authority on #demonetization"
2016-11-19 17:50:58+00:00,saggirex,"With each passing day, goodwill of people on #demonetization is reducing due to bad implementation. Euphoria is out , reality getting in"
2016-11-19 17:50:58+00:00,TheHon_Bullshit,"My home is now like parliament. 
Half are supporting Modi half are cursing him.
😄😅😂
#demonetization #DemonetizationMythsBusted"
2016-11-19 17:50:22+00:00,Josephkv9,"A politically motivated, ill-conceived and thought out and badly executed 'master stroke' giving stroke to common man. #demonetization"
2016-11-19 17:50:15+00:00,pk__sa__n,Why people don't understand PM did this inspite of risk of loosing election for the benefit of the country?  #demonetization
2016-11-19 17:50:08+00:00,Chaubeyji_,Suddenly i realised #Modi has even killed #BigBoss10 ..... #Demonetization
2016-11-19 17:49:00+00:00,neodelam,"""No matter how many books you read, you will never understand what MONEY is"" -Tomas Sedlacek, Ph.D

#demonetization"
2016-11-19 17:48:45+00:00,Mkumar_INC,"RT WithCongress ""RT IncSapphire: While the poor r dying due to #demonetization #HeartlessCOLDPM is busy with new apps featuring him in the …"
2016-11-19 17:48:21+00:00,MBQasmi,I'm not an economist but I understand that a good governance would not cause harm to commoners. #demonetization is causing death &amp; hunger.
2016-11-19 17:47:55+00:00,DogFight9876,"#demonetization #ColdplayOnVoot Nero is Cold-playing with own citizens while country is crying for petty cash..
@sanjayuvacha @madversity"
2016-11-19 17:46:52+00:00,naguluribhargav,#Kejriwal should now atleast stop protesting about #demonetization and work on his ODD EVEN FORMULA #delhiiscrying @Delhi_Pollution
2016-11-19 17:46:27+00:00,pk__sa__n,It is because we got freedom in midnight and by Satyagraha? #demonetization
2016-11-19 17:46:09+00:00,Shivashishsen21,"Economy backtracked, shops closed, common man in a miserable State, but let the music go on.
#demonetization &amp; #HeartlessCOLDPM"
2016-11-19 17:45:33+00:00,pk__sa__n,Can't we Indians undergo a little pain in cleaning the system? How they will cope up if war errupts and the place bombed #demonetization
2016-11-19 17:45:25+00:00,rameshraoswamy,When a PM enjoys the death of 55 people in the name of #demonetization .He is a cold Boodes Murderer #HeartlessCOLDPM
2016-11-19 17:44:15+00:00,rharshavardhan,Modis #demonetization will be like a #indiashining moment for BJP...  The poor will respond appropriately...
2016-11-19 17:43:33+00:00,pk__sa__n,Why media shows only negatives when the need of the hour is infuse confidence to common man. Are they supporting or opposing #demonetization
2016-11-19 17:43:11+00:00,RamChama,"In all of India, only 2 states could witness riots after the 3 day deadline by @ArvindKejriwal and @MamataOfficial is over. #demonetization"
2016-11-19 17:43:06+00:00,RoshanSdrprop,"Pol Parties,media desperate &amp; frustrated wth #demonetization understandable,but judiciary behavng like Opp party raises integrity questions"
2016-11-19 17:43:06+00:00,kkh0,Nationalised banks like @sbi @VijayaBankIndia @indianbank ATMs found usfull than ATMs of banks like @ICICIBank @AxisBank #Demonetization
2016-11-19 17:43:05+00:00,siddharthjourno,"Ghul Nabi azad, Jyotiraditya Scindia,Anand sharma met Sharad Yadav @INCIndia reaching out to othr parties to corner govt on #demonetization"
2016-11-19 17:42:14+00:00,pk__sa__n,It is shame the oppositions not united to support the action on black money. PM has done a good job. He is having spine. #demonetization
2016-11-19 17:41:50+00:00,IncSapphire,While the poor r dying due to #demonetization #HeartlessCOLDPM is busy with new apps featuring him in the lead role !!
2016-11-19 17:41:28+00:00,Shivashishsen21,"55 innocent lives lost due to the ill management of #demonetization.
Not a single line 4m BJP consoling their families.
#HeartlessCOLDPM"
2016-11-19 17:41:14+00:00,Rajatchauhan01,"Wid most Jugadu mind on dis earth, any planning 4 #demonetization wud hv bn waste of resources n recipe 4 guaranteed failure. @narendramodi"
2016-11-19 17:41:05+00:00,sshasshank,By #NoteBandi  #PMSavedKashmir now terrorist funding has been destroyed by #demonetization
2016-11-19 17:40:51+00:00,arnabgoswamiji,"Chris Martin is a BJP agent, why did he say thanks PM and not thank me, cos PM told him about #demonetization 2 days before! #ChannaMereya"
2016-11-19 17:40:46+00:00,SamvitSpark,#HeartlessCOLDPM Will India's GDP go down due to #demonetization ?
2016-11-19 17:40:12+00:00,successtip247,Wealth is movable; life is uncertain. #demonetization #BlackMoney #नोटबंदी #PushYourLimits
2016-11-19 17:39:20+00:00,shubhamrakhecha,#Demonetization should be done in every  10years (of course given that it is well planned and properly executed)
2016-11-19 17:39:15+00:00,ShumaRaha,A Saturday night out in the time of #demonetization: Near empty restaurants in Delhi's Mehrchand Market
2016-11-19 17:37:26+00:00,idliwadachutney,All this #demonetization shit has me nauseated beyond repair. Only saving grace is its #SurvivorSeries weekend!
2016-11-19 17:37:24+00:00,soumadipdey5740,petrol pump are disbursing cash yay. #demonetization
2016-11-19 17:36:26+00:00,GabruuSingh,"#Demonetization  have made a nrml cash withdrawal from ATM a sense of achievement. Achvd in 30 mins, thanks to ppl saying no to 2000 notes."
2016-11-19 17:36:23+00:00,amitkumardrolia,#demonetization everybody saluting #NarendraModi . please it's time to salute the common man who voted him to power .
2016-11-19 17:35:06+00:00,sorbojeet,"Coldplay sings - Nobody said it was easy...
Modi interrupts - Exactly!

#GlobalCitizenIndia #demonetization"
2016-11-19 17:34:39+00:00,ashurathi,Definitely much smaller queues or no queues situation visible in Mumbai. #normalcy post #demonetization clearly visible.
2016-11-19 17:33:47+00:00,hazam3265,"Demonetization is  like  broad spectrum antibiocs ....... affecting both the harmful and the  harmless ...... 
#demonetization"
2016-11-19 17:32:27+00:00,VipinBmenon,#demonetization  govt should replace every note 5 year cycle @narendramodi  @gbenahal
2016-11-19 17:32:22+00:00,motahaathi,How not to demonetize: By trying to lift 100 kilo dumb bells for 50 days for biceps like Arnold. #DeMonetization #HowNotToDeMonetize
2016-11-19 17:32:03+00:00,MosurAnna,"People inconvenienced by #demonetization are very clear. 
Unanimous view: ""Yes. the preparations are insufficient, but Good for Nation"""
2016-11-19 17:30:47+00:00,g_maurya,"People frm diffrent religion,cast,creed r standing in longe que &amp; facing inconvenience bt still they welcm govt move of #demonetization"
2016-11-19 17:30:41+00:00,ajzalmuneem,"FYI 
This whole #demonetization circus itself  is just for a fun .
If you are an elite class fascist  you can also enjoy 
 #HeartlessCOLDPM"
2016-11-19 17:30:18+00:00,aritra_2016,#demonetization After the decision bank collected lots of money in exchange and other transactions. Now they decrease interest in #FD.
2016-11-19 17:30:18+00:00,DrMunishRaizada,"This is a good move: ""Currency Ban: Income Tax Notices To Those Depositing Huge Cash"" !
Chase the money trail now.
#demonetization"
2016-11-19 17:28:35+00:00,successtip247,"In the absence of governance, the strong will swallow the weak. In the presence of governance, the weak resists the strong. #demonetization"
2016-11-19 17:28:10+00:00,Forgoten_Indian,#PocketMaarModi ne sare desh ke savings bank a/c ko jabardasti fixed deposit a/c bana diya hai. #demonetization
2016-11-19 17:27:38+00:00,Sudhaam,Okay enough of this #demonetization drama! Time for some #reality what's the latest on #BiggBoss10
2016-11-19 17:27:24+00:00,akanojiya07,"#demonetization implemented in agile methodology, feel the pain of software engineer.
#blackMoneycleanup"
2016-11-19 17:27:05+00:00,Un_Secular,For P Chidambram 'Civilization=Corruption' coz thats what existed bfor #Modi. We r better of being uncivilized #demonetization #IMwithModi
2016-11-19 17:26:31+00:00,bol_raha_hai,"That's y I love #Modi, which Political leader would dare to go in the Concert n tell them abt #swachbharat / #demonetization #ColdplayMumbai"
2016-11-19 17:24:27+00:00,iyengarsgi,"After #dharna by two #chiefminister backfired, both have gone to #hometurff quickly bfor they are pushed off from there too #demonetization"
2016-11-19 17:24:25+00:00,ml_menaria,"#demonetization was aimed at bringing out black money, unmasking of Netas is just a colletral damage."
2016-11-19 17:23:41+00:00,RavinderSBisht,Y there is no online payment option for basic needs like cooking gas booking @PMOIndia @IndianOilcl #demonetization #ISupportDemonetization
2016-11-19 17:23:30+00:00,ninadaranke,"Many feel good decision ,bad implementation,
Nobody told fullproof way of execution 
#demonetization only bak bak ?
@PMOIndia @FinMinIndia"
2016-11-19 17:23:27+00:00,subrahm26851525,#demonetization govt should disclose all the defaulters of banks . How can someone enjoy the public money  on some name or other
2016-11-19 17:22:17+00:00,ImagineSingh,People talking about pending cases in courts against Supreme court's concern over #demonetization fuck up.. are aunties of modern times.
2016-11-19 17:22:12+00:00,g_maurya,It was fun in standing in long que outside bank! Talking wid various type of ppl in line is so refreshing! #demonetization
2016-11-19 17:21:57+00:00,outburstindia,Perhaps Modi thought Indians live only in Gujarat state while considering #Demonetization executed by Finance Ministry Govt of India?
2016-11-19 17:21:42+00:00,kedarv2000,What happened about Maratha reservations?  All stopped after #demonetization ?
2016-11-19 17:19:01+00:00,pisolkars,"#Demonetization Education without purpose has no meaning
We have a chaiwala making India digital...And
An IIT Engineer opposing it"
2016-11-19 17:18:55+00:00,PureBoxoffice,#Dhruva releasing Big on 9th December.1st big movie to release in this cash crunch situation #Demonetization
2016-11-19 17:18:09+00:00,manojingale,"I think @mnsadhikrut and @AamAadmiParty are most suffered by #demonetization 
#Shame 
@narendramodi we are wt u.."
2016-11-19 17:17:33+00:00,poojarvindh,Why will @sachin_rt have no probs with #demonetization? Becoz he has 100 100s and 164 50s
2016-11-19 17:16:34+00:00,Avadhutwaghbjp,"It is a duty of all Indians to back @narendramodi to make the decision of #Demonetization , a grand success 
भारत का भविष्य उज्वल है"
2016-11-19 17:15:56+00:00,prasenjeet_m,#Economics has become the favourite subject of common Indians post #demonetization ! Does Opinion really matter ?
2016-11-19 17:15:36+00:00,devkmalik,#demonetization   Education without purpose has no meaning. We have a chaiwala making India digital..&amp; An IIT Engineer opposing it.
2016-11-19 17:14:56+00:00,ni_khikhikhi_l,Great discussion today on #demonetization #Muqabla with anchor @SharmaKadambini .
2016-11-19 17:14:21+00:00,kshashankrao,Its time to see the impact #demonetization
2016-11-19 17:14:17+00:00,keepitsimpleman,"Sumthing strange during Elec'ns
An invisible source of funds fm nwhr
Money going Black
Who do you Call ?
@narendramodi 
#demonetization"
2016-11-19 17:13:24+00:00,veer_offline,I really can't understand that why aren't people getting the reason behind #Demonetization .
2016-11-19 17:13:24+00:00,lokkalyandas,"Salvaging the Indian Banking System, the #demonetization way."
2016-11-19 17:13:12+00:00,estrangedbummer,Can merchant establishments having certain turnover per month/year be directed to accept card payment. #demonetization @PMOIndia
2016-11-19 17:13:08+00:00,atulguleria,"Junta suffered always
1. In odd even
2. In #demonetization 
But later is for more permanent cause.
#IStandWithModi"
2016-11-19 17:13:00+00:00,amitsinha69,No economic slow down in Mumbai due to #demonetization the pubs and bars are crowded with people as usual #blackmoneydebate
2016-11-19 17:12:30+00:00,satwikhebbar,"Where I work, everyone pays taxes. Step out in the streets and hardly anyone does. This has to change, India. #BlackMoney #demonetization"
2016-11-19 17:12:21+00:00,apoorve2189,"Sbi, Axis, Bank of Baroda &amp; Syndicate today had huge lines where as Hdfc,Icici, BOI ,Vijaya bank had normal lines.. #demonetization #Rampur"
2016-11-19 17:11:23+00:00,veer_offline,"All who are thinking #Demonetization is a wrong move...then only God Can Save You ! 
Think &amp; Re-think !"
2016-11-19 17:10:30+00:00,raghuramsarabu,"If the current #demonetization issue doesn't resolve by end of this month, it would lead to much bigger chaos"
2016-11-19 17:10:15+00:00,saggirex,Has #amartysen reacted on #demonetization as yet?
2016-11-19 17:10:06+00:00,sumanmitra4,"Thousands offering kidney to sushma swaraj but no one offering brain to Rahul n Kejriwal, injustice in Modi Raj #demonetization"
2016-11-19 17:09:52+00:00,runningwaters00,"""Nobody said it was easy, no-one ever said it would be this hard""
Listening to #Coldplay , thinking of #demonetization"
2016-11-19 17:09:18+00:00,jameel_nd,ill planned #demonetization
2016-11-19 17:08:35+00:00,riyalovezu,Good debate program on #demonetization #Muqabla on @ndtvindia @meerasanyal @mkvenu1 @SharmaKadambini
2016-11-19 17:07:55+00:00,Mridul_karkara,Nothing has brought out the biases for or against Modi than #demonetization one can see people liking and sharing things based on that bias
2016-11-19 17:07:44+00:00,JMohapatra6,"#demonetization:Even after 11days of demtn all banks &amp; ATMs are with heavy Q for deposit,withdrawal&amp;exchange but banks became cashless soon"
2016-11-19 17:07:32+00:00,RDattuvarma,"Few jurnos are saying ATM'S are empty because there ATM'S are out of order 
#demonetization"
2016-11-19 17:06:11+00:00,ujjwalujjwal,Journey of #demonetization from #cashless 2 #shameless . People cashless-Government clueless-#BJP Speaking shameless.
2016-11-19 17:05:57+00:00,MBQasmi,"57 people already died &amp; the counting is on yet some in the news business finds it a ""small inconvenience"" #demonetization #IndianModia"
2016-11-19 17:05:03+00:00,kal_manja,"We wait for putt gowri's give birth to child but can't wait in q for country 

#demonetization"
